Sno,Date,Time,State/UnionTerritory,ConfirmedIndianNational,ConfirmedForeignNational,Cured,Deaths,Confirmed,Record_ID
357,25-03-2020,6:00 PM,Rajasthan,34,2,3,0,36,6.92E+06
358,25-03-2020,6:00 PM,Tamil Nadu,16,2,1,0,18,ed691be2
359,25-03-2020,6:00 PM,Telengana,25,10,1,0,35,578f9ae2
360,25-03-2020,6:00 PM,Chandigarh,7,0,0,0,7,f838879b
361,25-03-2020,6:00 PM,Jammu and Kashmir,7,0,1,0,7,2d130748
362,25-03-2020,6:00 PM,Ladakh,13,0,0,0,13,344b9a11
363,25-03-2020,6:00 PM,Uttar Pradesh,36,1,11,0,37,817d5c6a
364,25-03-2020,6:00 PM,Uttarakhand,3,1,0,0,4,d27b2f99
365,25-03-2020,6:00 PM,West Bengal,9,0,0,1,9,29213661
366,26-03-2020,6:00 PM,Andaman and Nicobar Islands,1,0,0,0,1,958a6dfb
367,26-03-2020,6:00 PM,Andhra Pradesh,11,0,1,0,11,e9d429a7
368,26-03-2020,6:00 PM,Bihar,6,0,0,1,6,2aa5d02f
369,26-03-2020,6:00 PM,Chandigarh,7,0,0,0,7,6ae67b7c
370,26-03-2020,6:00 PM,Chhattisgarh,6,0,0,0,6,7329ebc6
371,26-03-2020,6:00 PM,Delhi,35,1,6,1,36,12a08b75
372,26-03-2020,6:00 PM,Goa,3,0,0,0,3,639dc5ad
373,26-03-2020,6:00 PM,Gujarat,42,1,0,3,43,2a2992cb
374,26-03-2020,6:00 PM,Haryana,16,14,11,0,30,12ab7dfd
375,26-03-2020,6:00 PM,Himachal Pradesh,3,0,0,1,3,6df2c858
376,26-03-2020,6:00 PM,Jammu and Kashmir,13,0,1,0,13,ec18a678
377,26-03-2020,6:00 PM,Karnataka,55,0,3,2,55,7d93d2ec
378,26-03-2020,6:00 PM,Kerala,110,8,6,0,118,1a734732
379,26-03-2020,6:00 PM,Ladakh,13,0,0,0,13,e57a5230
380,26-03-2020,6:00 PM,Madhya Pradesh,20,0,0,1,20,b7e3f4df
381,26-03-2020,6:00 PM,Maharashtra,121,3,1,3,124,f9811d38
382,26-03-2020,6:00 PM,Manipur,1,0,0,0,1,9d3fd334
383,26-03-2020,6:00 PM,Mizoram,1,0,0,0,1,770a9ffc
384,26-03-2020,6:00 PM,Odisha,2,0,0,0,2,c651e266
385,26-03-2020,6:00 PM,Puducherry,1,0,0,0,1,90965c35
386,26-03-2020,6:00 PM,Punjab,33,0,0,1,33,e8ab697f
387,26-03-2020,6:00 PM,Rajasthan,39,2,3,0,41,d7798d51
388,26-03-2020,6:00 PM,Tamil Nadu,20,6,1,1,26,33a3d70a
389,26-03-2020,6:00 PM,Telengana,34,10,1,0,44,f91ed55a
390,26-03-2020,6:00 PM,Uttarakhand,4,1,0,0,5,72b14f33
391,26-03-2020,6:00 PM,Uttar Pradesh,40,1,11,0,41,17aa9809
392,26-03-2020,6:00 PM,West Bengal,10,0,0,1,10,ff5a7959
393,27-03-2020,10:00 AM,Andaman and Nicobar Islands,1,0,0,0,1,f66211f1
394,27-03-2020,10:00 AM,Andhra Pradesh,12,0,1,0,12,972a21f1
395,27-03-2020,10:00 AM,Bihar,6,0,0,1,6,851ed4f6
396,27-03-2020,10:00 AM,Chandigarh,7,0,0,0,7,6d2e2535
397,27-03-2020,10:00 AM,Chhattisgarh,6,0,0,0,6,245c5360
398,27-03-2020,10:00 AM,Delhi,35,1,6,1,36,b18c4f9e
399,27-03-2020,10:00 AM,Goa,3,0,0,0,3,a983ff7c
400,27-03-2020,10:00 AM,Gujarat,42,1,0,3,43,4c5e6239
401,27-03-2020,10:00 AM,Haryana,16,14,11,0,30,27d89db8
402,27-03-2020,10:00 AM,Himachal Pradesh,3,0,0,1,3,353c58f6
403,27-03-2020,10:00 AM,Jammu and Kashmir,13,0,1,1,13,c80184b3
404,27-03-2020,10:00 AM,Karnataka,55,0,3,2,55,b371949a
405,27-03-2020,10:00 AM,Kerala,129,8,11,0,137,55e62a55
406,27-03-2020,10:00 AM,Ladakh,13,0,3,0,13,78995d18
407,27-03-2020,10:00 AM,Madhya Pradesh,20,0,0,1,20,d6f6b7fc
408,27-03-2020,10:00 AM,Maharashtra,127,3,15,4,130,be5846b4
409,27-03-2020,10:00 AM,Manipur,1,0,0,0,1,6a4456be
410,27-03-2020,10:00 AM,Mizoram,1,0,0,0,1,0a6d35c7
411,27-03-2020,10:00 AM,Odisha,2,0,0,0,2,54fcd912
412,27-03-2020,10:00 AM,Puducherry,1,0,0,0,1,95e501d3
413,27-03-2020,10:00 AM,Punjab,33,0,0,1,33,730ee575
414,27-03-2020,10:00 AM,Rajasthan,39,2,3,0,41,4aab74bc
415,27-03-2020,10:00 AM,Tamil Nadu,23,6,1,1,29,71ff76c1
416,27-03-2020,10:00 AM,Telengana,35,10,1,0,45,dbddaf70
417,27-03-2020,10:00 AM,Uttarakhand,4,1,0,0,5,0d83ed9f
418,27-03-2020,10:00 AM,Uttar Pradesh,40,1,11,0,41,4a7398dc
419,27-03-2020,10:00 AM,West Bengal,10,0,0,1,10,8e9d35cc
420,28-03-2020,6:00 PM,Andhra Pradesh,14,0,1,0,14,3e50247c
421,28-03-2020,6:00 PM,Andaman and Nicobar Islands,6,0,0,0,6,272d061a
422,28-03-2020,6:00 PM,Bihar,9,0,0,1,9,f0b04f1e
423,28-03-2020,6:00 PM,Chandigarh,8,0,0,0,8,f84a6363
424,28-03-2020,6:00 PM,Chhattisgarh,6,0,0,0,6,86c55622
425,28-03-2020,6:00 PM,Delhi,38,1,6,1,39,5b0f7e31
426,28-03-2020,6:00 PM,Goa,3,0,0,0,3,49fecaae
427,28-03-2020,6:00 PM,Gujarat,44,1,0,3,45,fff8a03e
428,28-03-2020,6:00 PM,Haryana,19,14,12,0,33,96ba8479
429,28-03-2020,6:00 PM,Himachal Pradesh,3,0,0,1,3,43889353
430,28-03-2020,6:00 PM,Jammu and Kashmir,20,0,1,1,20,be1a761a
431,28-03-2020,6:00 PM,Karnataka,55,0,3,2,55,59058b52
432,28-03-2020,6:00 PM,Kerala,168,8,11,0,176,58570cdf
433,28-03-2020,6:00 PM,Ladakh,13,0,3,0,13,5b50ce3b
434,28-03-2020,6:00 PM,Madhya Pradesh,30,0,0,2,30,9ad0c937
435,28-03-2020,6:00 PM,Maharashtra,177,3,25,5,180,d4b0044d
436,28-03-2020,6:00 PM,Manipur,1,0,0,0,1,3d9ad042
437,28-03-2020,6:00 PM,Mizoram,1,0,0,0,1,544901b9
438,28-03-2020,6:00 PM,Odisha,3,0,0,0,3,ec1addb8
439,28-03-2020,6:00 PM,Puducherry,1,0,0,0,1,a7a8d710
440,28-03-2020,6:00 PM,Punjab,38,0,1,1,38,48d09b76
441,28-03-2020,6:00 PM,Rajasthan,52,2,3,0,54,e4069727
442,28-03-2020,6:00 PM,Tamil Nadu,34,6,2,1,40,5da833c2
443,28-03-2020,6:00 PM,Telengana,46,10,1,0,56,8f2f5fe7
444,28-03-2020,6:00 PM,Uttarakhand,4,1,0,0,5,a5ac1dd6
445,28-03-2020,6:00 PM,Uttar Pradesh,54,1,11,0,55,55b8de05
446,28-03-2020,6:00 PM,West Bengal,15,0,0,1,15,dd75aa2c
447,29-03-2020,7:30 PM,Andhra Pradesh,-,-,1,0,19,794e86f2
448,29-03-2020,7:30 PM,Andaman and Nicobar Islands,-,-,0,0,9,a650e4e3
449,29-03-2020,7:30 PM,Bihar,-,-,0,1,11,49d65ac6
450,29-03-2020,7:30 PM,Chandigarh,-,-,0,0,8,d99e243d
451,29-03-2020,7:30 PM,Chhattisgarh,-,-,0,0,7,431fe44a
452,29-03-2020,7:30 PM,Delhi,-,-,6,2,49,aa8da037
453,29-03-2020,7:30 PM,Goa,-,-,0,0,5,cd253c80
454,29-03-2020,7:30 PM,Gujarat,-,-,1,5,58,74a29107
455,29-03-2020,7:30 PM,Haryana,-,-,17,0,33,e6c06384
456,29-03-2020,7:30 PM,Himachal Pradesh,-,-,0,1,3,31563a4a
457,29-03-2020,7:30 PM,Jammu and Kashmir,-,-,1,2,31,e6d9bbb7
458,29-03-2020,7:30 PM,Karnataka,-,-,5,3,76,fc73c28a
459,29-03-2020,7:30 PM,Kerala,-,-,15,1,182,abaf8257
460,29-03-2020,7:30 PM,Ladakh,-,-,3,0,13,38159802
461,29-03-2020,7:30 PM,Madhya Pradesh,-,-,0,2,30,6a32f101
462,29-03-2020,7:30 PM,Maharashtra,-,-,25,6,186,0e37fdc3
463,29-03-2020,7:30 PM,Manipur,-,-,0,0,1,948e2fd6
464,29-03-2020,7:30 PM,Mizoram,-,-,0,0,1,00883bab
465,29-03-2020,7:30 PM,Odisha,-,-,0,0,3,a4373a55
466,29-03-2020,7:30 PM,Puducherry,-,-,0,0,1,997fda2b
467,29-03-2020,7:30 PM,Punjab,-,-,1,1,38,fa65e32a
468,29-03-2020,7:30 PM,Rajasthan,-,-,3,0,55,53712f53
469,29-03-2020,7:30 PM,Tamil Nadu,-,-,4,1,49,1e6130d6
470,29-03-2020,7:30 PM,Telengana,-,-,1,1,66,bc1daca0
471,29-03-2020,7:30 PM,Uttarakhand,-,-,2,0,7,8c783f3f
472,29-03-2020,7:30 PM,Uttar Pradesh,-,-,11,0,65,a94d4843
473,29-03-2020,7:30 PM,West Bengal,-,-,0,1,18,c9320041
474,30-03-2020,9:30 PM,Andhra Pradesh,-,-,1,0,23,1b2f544a
475,30-03-2020,9:30 PM,Andaman and Nicobar Islands,-,-,0,0,9,5e945e08
476,30-03-2020,9:30 PM,Bihar,-,-,0,1,15,34e2cbeb
477,30-03-2020,9:30 PM,Chandigarh,-,-,0,0,8,a60c0c40
478,30-03-2020,9:30 PM,Chhattisgarh,-,-,0,0,7,c07164c7
479,30-03-2020,9:30 PM,Delhi,-,-,6,2,87,9f968957
480,30-03-2020,9:30 PM,Goa,-,-,0,0,5,d7583ca2
481,30-03-2020,9:30 PM,Gujarat,-,-,1,6,69,5.81E+298
482,30-03-2020,9:30 PM,Haryana,-,-,18,0,36,4497c0f3
483,30-03-2020,9:30 PM,Himachal Pradesh,-,-,0,1,3,da2b134c
484,30-03-2020,9:30 PM,Jammu and Kashmir,-,-,2,2,48,77510ac4
485,30-03-2020,9:30 PM,Karnataka,-,-,5,3,83,3be0ac96
486,30-03-2020,9:30 PM,Kerala,-,-,19,1,202,990450a4
487,30-03-2020,9:30 PM,Ladakh,-,-,3,0,13,d134ae2f
488,30-03-2020,9:30 PM,Madhya Pradesh,-,-,0,3,47,6dbf8b01
489,30-03-2020,9:30 PM,Maharashtra,-,-,25,8,198,e8e98614
490,30-03-2020,9:30 PM,Manipur,-,-,0,0,1,223149b6
491,30-03-2020,9:30 PM,Mizoram,-,-,0,0,1,582aee51
492,30-03-2020,9:30 PM,Odisha,-,-,0,0,3,990d05cc
493,30-03-2020,9:30 PM,Puducherry,-,-,0,0,1,139be0ea
494,30-03-2020,9:30 PM,Punjab,-,-,1,1,38,878fb20c
495,30-03-2020,9:30 PM,Rajasthan,-,-,3,0,59,07d42eac
496,30-03-2020,9:30 PM,Tamil Nadu,-,-,4,1,67,7a0a4407
497,30-03-2020,9:30 PM,Telengana,-,-,1,1,71,becafb00
498,30-03-2020,9:30 PM,Uttarakhand,-,-,2,0,7,bde7af8a
499,30-03-2020,9:30 PM,Uttar Pradesh,-,-,11,0,82,3243c9d0
500,30-03-2020,9:30 PM,West Bengal,-,-,0,1,22,4554fe5b
501,30-03-2020,9:30 PM,Unassigned,-,-,0,0,46,4883db13
502,31-03-2020,8:30 PM,Andhra Pradesh,-,-,1,0,40,38366cfa
503,31-03-2020,8:30 PM,Andaman and Nicobar Islands,-,-,0,0,10,60e542b8
504,31-03-2020,8:30 PM,Bihar,-,-,0,1,15,0e56a176
505,31-03-2020,8:30 PM,Chandigarh,-,-,0,0,13,7ab120e8
506,31-03-2020,8:30 PM,Chhattisgarh,-,-,0,0,8,ee56554b
507,31-03-2020,8:30 PM,Delhi,-,-,6,2,97,3bedc2b2
508,31-03-2020,8:30 PM,Goa,-,-,0,0,5,be9c6f8d
509,31-03-2020,8:30 PM,Gujarat,-,-,3,6,73,62ec8940
510,31-03-2020,8:30 PM,Haryana,-,-,21,0,40,922600b7
511,31-03-2020,8:30 PM,Himachal Pradesh,-,-,0,1,3,528dbcb5
512,31-03-2020,8:30 PM,Jammu and Kashmir,-,-,2,2,54,d6889b01
513,31-03-2020,8:30 PM,Karnataka,-,-,5,3,83,0e18e77f
514,31-03-2020,8:30 PM,Kerala,-,-,19,1,234,2c00b608
515,31-03-2020,8:30 PM,Ladakh,-,-,3,0,13,c26ee0e7
516,31-03-2020,8:30 PM,Madhya Pradesh,-,-,0,3,47,f24982d1
517,31-03-2020,8:30 PM,Maharashtra,-,-,39,9,216,fc181f9c
518,31-03-2020,8:30 PM,Manipur,-,-,0,0,1,7b2f70bd
519,31-03-2020,8:30 PM,Mizoram,-,-,0,0,1,f4facbe2
520,31-03-2020,8:30 PM,Odisha,-,-,0,0,3,68df9b46
521,31-03-2020,8:30 PM,Puducherry,-,-,0,0,1,c0b9e2ef
522,31-03-2020,8:30 PM,Punjab,-,-,1,3,41,8175ed11
523,31-03-2020,8:30 PM,Rajasthan,-,-,3,0,74,17f932dc
524,31-03-2020,8:30 PM,Tamil Nadu,-,-,4,1,74,b41bec54
525,31-03-2020,8:30 PM,Telengana,-,-,1,1,79,4737e0e4
526,31-03-2020,8:30 PM,Uttarakhand,-,-,2,0,7,1c29df5c
527,31-03-2020,8:30 PM,Uttar Pradesh,-,-,14,0,101,c22d0a3d
528,31-03-2020,8:30 PM,West Bengal,-,-,0,2,26,f23d9db4
529,31-03-2020,8:30 PM,Unassigned,-,-,0,0,38,4da2a806
530,01-04-2020,7:30 PM,Andhra Pradesh,-,-,1,0,83,6034b218
531,01-04-2020,7:30 PM,Andaman and Nicobar Islands,-,-,0,0,10,7db0b50e
532,01-04-2020,7:30 PM,Assam,-,-,0,0,1,8903a213
533,01-04-2020,7:30 PM,Bihar,-,-,0,1,23,a31cd907
534,01-04-2020,7:30 PM,Chandigarh,-,-,0,0,16,f2fa8baa
535,01-04-2020,7:30 PM,Chhattisgarh,-,-,2,0,9,a867cf70
536,01-04-2020,7:30 PM,Delhi,-,-,6,2,152,9e018f36
537,01-04-2020,7:30 PM,Goa,-,-,0,0,5,812fbf71
538,01-04-2020,7:30 PM,Gujarat,-,-,5,6,82,559fe07b
539,01-04-2020,7:30 PM,Haryana,-,-,21,0,43,d6bfe730
540,01-04-2020,7:30 PM,Himachal Pradesh,-,-,0,1,3,0182f3dc
541,01-04-2020,7:30 PM,Jammu and Kashmir,-,-,2,2,62,9802430c
542,01-04-2020,7:30 PM,Jharkhand,-,-,0,0,1,f21509da
543,01-04-2020,7:30 PM,Karnataka,-,-,8,3,101,0b65080c
544,01-04-2020,7:30 PM,Kerala,-,-,23,2,241,e68bdd34
545,01-04-2020,7:30 PM,Ladakh,-,-,3,0,13,03db3d8d
546,01-04-2020,7:30 PM,Madhya Pradesh,-,-,0,3,66,5a4dff5e
547,01-04-2020,7:30 PM,Maharashtra,-,-,39,9,302,f6220c9b
548,01-04-2020,7:30 PM,Manipur,-,-,0,0,1,f66b10cb
549,01-04-2020,7:30 PM,Mizoram,-,-,0,0,1,9768073e
550,01-04-2020,7:30 PM,Odisha,-,-,0,0,4,fc8ee322
551,01-04-2020,7:30 PM,Puducherry,-,-,1,0,3,cbff61e1
552,01-04-2020,7:30 PM,Punjab,-,-,1,3,42,22590fb5
553,01-04-2020,7:30 PM,Rajasthan,-,-,3,0,93,e91cb4dc
554,01-04-2020,7:30 PM,Tamil Nadu,-,-,6,1,234,174d5f0b
555,01-04-2020,7:30 PM,Telengana,-,-,1,3,96,9b71d55d
556,01-04-2020,7:30 PM,Uttarakhand,-,-,2,0,7,b9189936
557,01-04-2020,7:30 PM,Uttar Pradesh,-,-,14,2,103,2d9df3ab
558,01-04-2020,7:30 PM,West Bengal,-,-,6,3,37,31ec3000
559,02-04-2020,6:00 PM,Andhra Pradesh,-,-,1,1,86,f20cd781
560,02-04-2020,6:00 PM,Andaman and Nicobar Islands,-,-,0,0,10,bd5b5402
561,02-04-2020,6:00 PM,Assam,-,-,0,0,5,7cf05a5c
562,02-04-2020,6:00 PM,Bihar,-,-,0,1,24,0ad2a30d
563,02-04-2020,6:00 PM,Chandigarh,-,-,0,0,16,23c4cbf7
564,02-04-2020,6:00 PM,Chhattisgarh,-,-,2,0,9,14e6ca1b
565,02-04-2020,6:00 PM,Delhi,-,-,8,4,219,89bb4112
566,02-04-2020,6:00 PM,Goa,-,-,0,0,5,27beb5ad
567,02-04-2020,6:00 PM,Gujarat,-,-,8,7,87,051f042f
568,02-04-2020,6:00 PM,Haryana,-,-,21,0,43,4c4cc7a2
569,02-04-2020,6:00 PM,Himachal Pradesh,-,-,1,1,3,b8897e33
570,02-04-2020,6:00 PM,Jammu and Kashmir,-,-,2,2,62,55f4028c
571,02-04-2020,6:00 PM,Jharkhand,-,-,0,0,1,b54cfe84
572,02-04-2020,6:00 PM,Karnataka,-,-,9,3,110,c01cc919
573,02-04-2020,6:00 PM,Kerala,-,-,25,2,265,4bd11f37
574,02-04-2020,6:00 PM,Ladakh,-,-,3,0,13,b7573ba4
575,02-04-2020,6:00 PM,Madhya Pradesh,-,-,0,6,99,b12a77ad
576,02-04-2020,6:00 PM,Maharashtra,-,-,42,13,335,2713c9d2
577,02-04-2020,6:00 PM,Manipur,-,-,0,0,1,45c023a7
578,02-04-2020,6:00 PM,Mizoram,-,-,0,0,1,a8144816
579,02-04-2020,6:00 PM,Odisha,-,-,0,0,4,0586d220
580,02-04-2020,6:00 PM,Puducherry,-,-,1,0,3,9082eb8e
581,02-04-2020,6:00 PM,Punjab,-,-,1,4,46,2983e4cd
582,02-04-2020,6:00 PM,Rajasthan,-,-,3,0,108,679b726e
583,02-04-2020,6:00 PM,Tamil Nadu,-,-,6,1,234,fe1a40c0
584,02-04-2020,6:00 PM,Telengana,-,-,1,3,107,e1341a37
585,02-04-2020,6:00 PM,Uttarakhand,-,-,2,0,7,1e34e3d4
586,02-04-2020,6:00 PM,Uttar Pradesh,-,-,14,2,113,a625b875
587,02-04-2020,6:00 PM,West Bengal,-,-,6,3,53,2187f394
588,03-04-2020,6:00 PM,Andhra Pradesh,-,-,1,1,132,9102cba5
589,03-04-2020,6:00 PM,Andaman and Nicobar Islands,-,-,0,0,10,fe0b0e88
590,03-04-2020,6:00 PM,Arunachal Pradesh,-,-,0,0,1,00a3612b
591,03-04-2020,6:00 PM,Assam,-,-,0,0,16,e7f8d739
592,03-04-2020,6:00 PM,Bihar,-,-,0,1,29,b8f56431
593,03-04-2020,6:00 PM,Chandigarh,-,-,0,0,18,d6dd1f50
594,03-04-2020,6:00 PM,Chhattisgarh,-,-,3,0,9,17ef3dab
595,03-04-2020,6:00 PM,Delhi,-,-,8,4,219,f05342c7
596,03-04-2020,6:00 PM,Goa,-,-,0,0,6,9bd45a97
597,03-04-2020,6:00 PM,Gujarat,-,-,10,8,95,bfe22589
598,03-04-2020,6:00 PM,Haryana,-,-,24,0,49,9e2d0803
599,03-04-2020,6:00 PM,Himachal Pradesh,-,-,1,1,6,d2f902aa
600,03-04-2020,6:00 PM,Jammu and Kashmir,-,-,3,2,75,5a5fc09e
601,03-04-2020,6:00 PM,Jharkhand,-,-,0,0,2,0afe5022
602,03-04-2020,6:00 PM,Karnataka,-,-,10,3,124,c2be3d18
603,03-04-2020,6:00 PM,Kerala,-,-,27,2,286,07173ee2
604,03-04-2020,6:00 PM,Ladakh,-,-,3,0,14,b210ae1a
605,03-04-2020,6:00 PM,Madhya Pradesh,-,-,0,6,104,079224f6
606,03-04-2020,6:00 PM,Maharashtra,-,-,42,16,335,f7568618
607,03-04-2020,6:00 PM,Manipur,-,-,0,0,2,f89bd819
608,03-04-2020,6:00 PM,Mizoram,-,-,0,0,1,5d38c261
609,03-04-2020,6:00 PM,Odisha,-,-,0,0,5,5.28E+10
610,03-04-2020,6:00 PM,Puducherry,-,-,1,0,5,5ab38333
611,03-04-2020,6:00 PM,Punjab,-,-,1,5,48,c43f7ea1
612,03-04-2020,6:00 PM,Rajasthan,-,-,3,0,167,2b1041a8
613,03-04-2020,6:00 PM,Tamil Nadu,-,-,6,1,309,2af58af0
614,03-04-2020,6:00 PM,Telengana,-,-,1,7,158,287803c4
615,03-04-2020,6:00 PM,Uttarakhand,-,-,2,0,10,f9552e3b
616,03-04-2020,6:00 PM,Uttar Pradesh,-,-,14,2,172,38608597
617,03-04-2020,6:00 PM,West Bengal,-,-,3,3,63,f6995d29
618,03-04-2020,6:00 PM,Unassigned,-,-,0,0,77,14b3e8d7
619,04-04-2020,6:00 PM,Andhra Pradesh,-,-,1,1,161,383faea4
620,04-04-2020,6:00 PM,Andaman and Nicobar Islands,-,-,0,0,10,5f7718e5
621,04-04-2020,6:00 PM,Arunachal Pradesh,-,-,0,0,1,b812e692
622,04-04-2020,6:00 PM,Assam,-,-,0,0,24,bd3e0337
623,04-04-2020,6:00 PM,Bihar,-,-,0,1,30,8070d725
624,04-04-2020,6:00 PM,Chandigarh,-,-,0,0,18,aa3c507d
625,04-04-2020,6:00 PM,Chhattisgarh,-,-,3,0,9,f549d38c
626,04-04-2020,6:00 PM,Delhi,-,-,15,6,445,66765883
627,04-04-2020,6:00 PM,Goa,-,-,0,0,7,fdca8a0d
628,04-04-2020,6:00 PM,Gujarat,-,-,14,10,105,05f85424
629,04-04-2020,6:00 PM,Haryana,-,-,24,0,49,744467bc
630,04-04-2020,6:00 PM,Himachal Pradesh,-,-,1,1,6,c08467e7
631,04-04-2020,6:00 PM,Jammu and Kashmir,-,-,3,2,75,162887eb
632,04-04-2020,6:00 PM,Jharkhand,-,-,0,0,2,e5f21193
633,04-04-2020,6:00 PM,Karnataka,-,-,12,3,128,6545dbb0
634,04-04-2020,6:00 PM,Kerala,-,-,41,2,295,0c97057d
635,04-04-2020,6:00 PM,Ladakh,-,-,3,0,14,9beb4bdf
636,04-04-2020,6:00 PM,Madhya Pradesh,-,-,0,6,104,726ac169
637,04-04-2020,6:00 PM,Maharashtra,-,-,42,24,490,25f99d05
638,04-04-2020,6:00 PM,Manipur,-,-,0,0,2,c376f436
639,04-04-2020,6:00 PM,Mizoram,-,-,0,0,1,4ca5378e
640,04-04-2020,6:00 PM,Odisha,-,-,0,0,5,02ff3e9f
641,04-04-2020,6:00 PM,Puducherry,-,-,1,0,5,4ff83d1b
642,04-04-2020,6:00 PM,Punjab,-,-,1,5,57,435ad22d
643,04-04-2020,6:00 PM,Rajasthan,-,-,21,0,200,57b6a3b1
644,04-04-2020,6:00 PM,Tamil Nadu,-,-,6,2,411,b7778732
645,04-04-2020,6:00 PM,Telengana,-,-,1,7,159,b1bf345c
646,04-04-2020,6:00 PM,Uttarakhand,-,-,2,0,16,fea58f67
647,04-04-2020,6:00 PM,Uttar Pradesh,-,-,19,2,174,d561b281
648,04-04-2020,6:00 PM,West Bengal,-,-,3,3,69,ea077e13
649,05-04-2020,6:00 PM,Andhra Pradesh,-,-,1,1,190,1eb718e3
650,05-04-2020,6:00 PM,Andaman and Nicobar Islands,-,-,0,0,10,42115bb7
651,05-04-2020,6:00 PM,Arunachal Pradesh,-,-,0,0,1,4d877fa9
652,05-04-2020,6:00 PM,Assam,-,-,0,0,26,c6b502be
653,05-04-2020,6:00 PM,Bihar,-,-,0,1,30,151b8e29
654,05-04-2020,6:00 PM,Chandigarh,-,-,0,0,18,a3f55069
655,05-04-2020,6:00 PM,Chhattisgarh,-,-,3,0,9,b975bfc4
656,05-04-2020,6:00 PM,Delhi,-,-,18,7,503,659f26c9
657,05-04-2020,6:00 PM,Goa,-,-,0,0,7,6ae70f26
658,05-04-2020,6:00 PM,Gujarat,-,-,18,11,122,0761175e
659,05-04-2020,6:00 PM,Haryana,-,-,25,1,59,038ebdb4
660,05-04-2020,6:00 PM,Himachal Pradesh,-,-,1,1,6,df29afe5
661,05-04-2020,6:00 PM,Jammu and Kashmir,-,-,4,2,106,5f78a479
662,05-04-2020,6:00 PM,Jharkhand,-,-,0,0,3,f90c4792
663,05-04-2020,6:00 PM,Karnataka,-,-,12,4,144,f0fcdc34
664,05-04-2020,6:00 PM,Kerala,-,-,49,2,306,e06e0f9f
665,05-04-2020,6:00 PM,Ladakh,-,-,10,0,14,b3ebc002
666,05-04-2020,6:00 PM,Madhya Pradesh,-,-,0,9,165,fd5b7055
667,05-04-2020,6:00 PM,Maharashtra,-,-,42,24,490,d9c2d469
668,05-04-2020,6:00 PM,Manipur,-,-,0,0,2,9edaac58
669,05-04-2020,6:00 PM,Mizoram,-,-,0,0,1,6b8af230
670,05-04-2020,6:00 PM,Odisha,-,-,0,0,20,2972cb19
671,05-04-2020,6:00 PM,Puducherry,-,-,1,0,5,65f519ca
672,05-04-2020,6:00 PM,Punjab,-,-,1,5,57,aedd325e
673,05-04-2020,6:00 PM,Rajasthan,-,-,21,0,200,6651f005
674,05-04-2020,6:00 PM,Tamil Nadu,-,-,6,3,485,bda8120d
675,05-04-2020,6:00 PM,Telengana,-,-,32,7,269,d32d8ad7
676,05-04-2020,6:00 PM,Uttarakhand,-,-,2,0,22,bdb7f3bd
677,05-04-2020,6:00 PM,Uttar Pradesh,-,-,19,2,227,faf9d248
678,05-04-2020,6:00 PM,West Bengal,-,-,10,3,80,64674d84
679,06-04-2020,6:00 PM,Andhra Pradesh,-,-,1,3,226,54dd0cd7
680,06-04-2020,6:00 PM,Andaman and Nicobar Islands,-,-,0,0,10,7c32a9fc
681,06-04-2020,6:00 PM,Arunachal Pradesh,-,-,0,0,1,75fc0686
682,06-04-2020,6:00 PM,Assam,-,-,0,0,26,3558128a
683,06-04-2020,6:00 PM,Bihar,-,-,0,1,32,9cfaf139
684,06-04-2020,6:00 PM,Chandigarh,-,-,0,0,18,9b9c73fe
685,06-04-2020,6:00 PM,Chhattisgarh,-,-,8,0,10,50de916b
686,06-04-2020,6:00 PM,Delhi,-,-,19,7,523,84f763f5
687,06-04-2020,6:00 PM,Goa,-,-,0,0,7,cf4bc9fd
688,06-04-2020,6:00 PM,Gujarat,-,-,22,12,144,605a536a
689,06-04-2020,6:00 PM,Haryana,-,-,25,1,84,a56a0f18
690,06-04-2020,6:00 PM,Himachal Pradesh,-,-,2,1,13,215ac473
691,06-04-2020,6:00 PM,Jammu and Kashmir,-,-,4,2,109,42d5ed56
692,06-04-2020,6:00 PM,Jharkhand,-,-,0,0,4,ae290533
693,06-04-2020,6:00 PM,Karnataka,-,-,12,4,151,0d5384e5
694,06-04-2020,6:00 PM,Kerala,-,-,55,2,314,fa6b87d2
695,06-04-2020,6:00 PM,Ladakh,-,-,10,0,14,c9048a13
696,06-04-2020,6:00 PM,Madhya Pradesh,-,-,0,9,165,332796d6
697,06-04-2020,6:00 PM,Maharashtra,-,-,56,45,748,d367db29
698,06-04-2020,6:00 PM,Manipur,-,-,0,0,2,8a719d77
699,06-04-2020,6:00 PM,Mizoram,-,-,0,0,1,f39f4ab5
700,06-04-2020,6:00 PM,Odisha,-,-,2,0,21,6db6171f
701,06-04-2020,6:00 PM,Puducherry,-,-,1,0,5,f02ab8f1
702,06-04-2020,6:00 PM,Punjab,-,-,4,6,76,d522f861
703,06-04-2020,6:00 PM,Rajasthan,-,-,21,0,274,7c9b44dd
704,06-04-2020,6:00 PM,Tamil Nadu,-,-,8,5,571,35b1b24f
705,06-04-2020,6:00 PM,Telengana,-,-,34,7,321,3d7148b3
706,06-04-2020,6:00 PM,Uttarakhand,-,-,4,0,26,3c9e8038
707,06-04-2020,6:00 PM,Uttar Pradesh,-,-,21,3,305,a63cde2b
708,06-04-2020,6:00 PM,West Bengal,-,-,10,3,80,8d364464
